,account-service.com.timeyang.account.Account,account-service.com.timeyang.account.AccountRepository,account-service.com.timeyang.address.Address,account-service.com.timeyang.address.AddressType,account-service.com.timeyang.api.v1.AccountControllerV1,account-service.com.timeyang.api.v1.AccountServiceV1,account-service.com.timeyang.config.DatabaseInitializer,account-service.com.timeyang.creditcard.CreditCard,account-service.com.timeyang.creditcard.CreditCardType,account-service.com.timeyang.customer.Customer,account-service.com.timeyang.customer.CustomerRepository,account-service.com.timeyang.data.BaseEntity,account-service.com.timeyang.user.User,account-service.com.timeyang.AccountServiceApplication$CustomizedRestMvcConfiguretion,account-service.com.timeyang.AccountServiceApplication,config-service.com.timeyang.ConfigServiceApplication,payment-service.com.timeyang.PaymentServiceApplication,shopping-cart-service.com.timeyang.address.Address,shopping-cart-service.com.timeyang.address.AddressType,shopping-cart-service.com.timeyang.api.v1.ShoppingCartControllerV1,shopping-cart-service.com.timeyang.api.v1.ShoppingCartServiceV1,shopping-cart-service.com.timeyang.cart.CartEvent,shopping-cart-service.com.timeyang.cart.CartEventRepository,shopping-cart-service.com.timeyang.cart.CartEventType,shopping-cart-service.com.timeyang.cart.CartItem,shopping-cart-service.com.timeyang.cart.CheckoutResult,shopping-cart-service.com.timeyang.cart.ShoppingCart,shopping-cart-service.com.timeyang.catalog.Catalog,shopping-cart-service.com.timeyang.data.BaseEntity,shopping-cart-service.com.timeyang.data.BaseEntityDto,shopping-cart-service.com.timeyang.inventory.Inventory,shopping-cart-service.com.timeyang.inventory.InventoryStatus,shopping-cart-service.com.timeyang.order.Order,shopping-cart-service.com.timeyang.order.OrderEvent,shopping-cart-service.com.timeyang.order.OrderEventType,shopping-cart-service.com.timeyang.order.OrderItem,shopping-cart-service.com.timeyang.order.OrderStatus,shopping-cart-service.com.timeyang.product.Product,shopping-cart-service.com.timeyang.user.User,shopping-cart-service.com.timeyang.warehouse.Warehouse,shopping-cart-service.com.timeyang.CartServiceApplication$RepositoryRestMvcConfiguration,shopping-cart-service.com.timeyang.CartServiceApplication,discovery-service.com.timeyang.DiscoveryServiceApplication,edge-service.com.timeyang.EdgeServiceApplication,hystrix-dashboard.com.timeyang.HystrixDashboardAppilcation,order-service.com.timeyang.account.Account,order-service.com.timeyang.address.Address,order-service.com.timeyang.address.AddressType,order-service.com.timeyang.api.v1.OrderControllerV1,order-service.com.timeyang.api.v1.OrderServiceV1,order-service.com.timeyang.creditcard.CreditCard,order-service.com.timeyang.creditcard.CreditCardType,order-service.com.timeyang.customer.Customer,order-service.com.timeyang.data.BaseEntity,order-service.com.timeyang.data.BaseEntityDto,order-service.com.timeyang.invoice.Invoice,order-service.com.timeyang.invoice.InvoiceRepository,order-service.com.timeyang.invoice.InvoiceStatus,order-service.com.timeyang.listener.BeforeSaveListener,order-service.com.timeyang.order.Order,order-service.com.timeyang.order.OrderEvent,order-service.com.timeyang.order.OrderEventRepository,order-service.com.timeyang.order.OrderEventType,order-service.com.timeyang.order.OrderItem,order-service.com.timeyang.order.OrderRepositroy,order-service.com.timeyang.order.OrderStatus$1,order-service.com.timeyang.order.OrderStatus$2,order-service.com.timeyang.order.OrderStatus$3,order-service.com.timeyang.order.OrderStatus$4,order-service.com.timeyang.order.OrderStatus$5,order-service.com.timeyang.order.OrderStatus,order-service.com.timeyang.user.User,order-service.com.timeyang.OrderServiceApplication$RepositoryRestConfiguration,order-service.com.timeyang.OrderServiceApplication,catalog-service.com.timeyang.api.v1.CatalogControllerV1,catalog-service.com.timeyang.api.v1.CatalogServiceV1,catalog-service.com.timeyang.api.v1.ProductResource,catalog-service.com.timeyang.catalog.Catalog,catalog-service.com.timeyang.catalog.CatalogInfo,catalog-service.com.timeyang.catalog.CatalogInfoRepository,catalog-service.com.timeyang.product.Product,catalog-service.com.timeyang.CatalogServiceApplication,user-service.com.timeyang.api.v1.UserControllerV1,user-service.com.timeyang.api.v1.UserServiceV1,user-service.com.timeyang.config.AuthorizationServerConfig$OAuth2Config,user-service.com.timeyang.config.AuthorizationServerConfig,user-service.com.timeyang.config.CacheConfig,user-service.com.timeyang.config.ResourceServerConfig,user-service.com.timeyang.config.WebMvcConfig,user-service.com.timeyang.data.BaseEntity,user-service.com.timeyang.login.LoginController,user-service.com.timeyang.user.User,user-service.com.timeyang.user.UserController,user-service.com.timeyang.user.UserRepository,user-service.com.timeyang.user.UserService,user-service.com.timeyang.UserServiceApplication$CustomizedRestMvcConfiguration,user-service.com.timeyang.UserServiceApplication,online-store-app.com.timeyang.OnlineStoreApplication,inventory-service.com.timeyang.address.Address,inventory-service.com.timeyang.address.AddressRepository,inventory-service.com.timeyang.api.v1.InventoryControllerV1,inventory-service.com.timeyang.api.v1.InventoryServiceV1,inventory-service.com.timeyang.catalog.Catalog,inventory-service.com.timeyang.catalog.CatalogRepository,inventory-service.com.timeyang.config.DatabaseInitializer,inventory-service.com.timeyang.inventory.Inventory,inventory-service.com.timeyang.inventory.InventoryRepository,inventory-service.com.timeyang.inventory.InventoryStatus,inventory-service.com.timeyang.product.Product,inventory-service.com.timeyang.product.ProductRepository,inventory-service.com.timeyang.shipment.Shipment,inventory-service.com.timeyang.shipment.ShipmentRepository,inventory-service.com.timeyang.shipment.ShipmentStatus,inventory-service.com.timeyang.warehouse.Warehouse,inventory-service.com.timeyang.warehouse.WarehouseRepository,inventory-service.com.timeyang.GraphConfiguration,inventory-service.com.timeyang.InventoryServiceApplication$RepositoryMvcConfiguration,inventory-service.com.timeyang.InventoryServiceApplication,inventory-service.com.timeyang.Neo4jProperties
829,4,15,15,15,15,5,5,5,5,12,12,12,12,12,12,12,12,4,4,15,15,15,8,8,8,3,3,11,11,6,6,6,12,12,11,4,4,4,8,8,8,8,8,2,2,2,2,2,2,2,2,4,11,19,13,19,19,8,8,8,8,5,5,5,5,5,15,15,15,15,19,19,18,19,2,2,17,2,6,6,6,6,13,6,8,8,8,8,9,9,12,12,12,12,12,19,7,7,3,7,6,6,6,6,10,5,5,5,5,12,12,12,12,12,7,19,19,19,19
830,19,19,19,8,8,12,12,12,12,12,12,5,5,5,5,5,5,5,5,5,1,1,1,1,9,12,12,12,12,13,13,13,10,10,10,10,10,1,8,8,8,8,18,19,19,5,5,5,5,5,5,5,5,1,1,1,9,9,9,9,9,12,12,12,19,19,5,5,5,5,5,5,5,5,5,5,12,12,12,12,18,18,18,18,18,1,19,19,19,19,19,4,17,17,10,10,2,2,14,2,2,2,5,5,19,19,19,19,19,19,19,19,19,8,8,12,12,12,13
831,13,13,13,5,5,10,10,10,19,19,19,9,9,12,12,12,12,12,12,12,12,12,18,18,18,18,3,3,3,5,1,1,1,1,1,1,12,12,12,12,12,13,13,13,13,13,13,13,13,6,1,1,4,4,4,4,4,12,12,12,12,12,12,12,12,13,5,8,8,8,8,8,8,8,18,18,18,18,12,12,12,12,12,12,12,5,5,8,8,8,18,8,8,18,18,18,12,12,12,12,12,12,12,12,5,5,5,5,5,5,5,5,5,4,15,15,15,15,15
832,12,19,19,19,19,19,19,5,5,5,5,2,2,2,2,1,1,1,12,19,19,19,2,19,19,13,13,13,13,5,8,8,1,1,1,1,11,16,11,19,19,19,18,18,18,18,18,18,8,8,8,8,8,1,19,19,19,19,12,12,12,12,18,16,16,16,16,16,8,8,8,8,10,11,8,8,6,6,6,6,17,17,17,17,17,17,11,11,11,1,1,10,10,10,8,18,18,18,18,18,18,5,5,5,5,5,15,15,6,19,19,19,8,8,1,1,4,4,4
833,4,4,4,4,4,4,10,9,9,8,8,5,10,10,11,11,11,11,11,16,16,12,12,12,12,12,12,12,9,9,9,1,5,5,5,5,5,5,11,7,7,7,7,9,9,9,9,9,9,19,1,1,1,1,5,5,5,5,18,18,4,4,4,4,4,4,4,4,4,1,1,14,2,2,2,2,2,2,5,5,5,5,5,5,5,5,5,5,8,8,8,8,8,8,8,8,10,19,19,19,19,19,3,3,3,3,3,3,17,17,18,8,8,8,8,11,10,10,10
834,10,10,10,5,5,5,19,5,2,2,12,12,12,11,11,11,11,11,7,15,15,15,15,5,5,5,5,5,16,6,6,6,6,6,2,2,2,2,2,2,2,2,2,2,1,1,1,1,4,4,4,4,14,14,14,14,19,13,13,13,13,13,13,8,8,8,8,12,12,6,6,19,19,19,19,19,19,18,18,18,18,18,8,8,5,5,5,5,5,5,5,4,4,4,4,4,8,17,19,19,19,19,8,8,19,14,14,14,4,4,4,4,4,18,18,18,18,19,19
835,19,19,19,19,19,8,8,8,8,1,1,1,1,1,1,18,19,19,19,19,19,19,19,5,5,5,5,5,5,5,5,5,5,19,19,19,19,19,19,19,7,7,7,7,7,14,14,14,14,5,5,5,5,19,19,19,19,19,19,19,15,15,8,8,8,8,12,13,13,13,13,5,10,10,10,10,10,19,19,19,19,19,1,8,8,8,8,16,16,13,13,13,13,13,1,1,1,1,1,8,8,8,1,5,5,5,5,19,19,19,19,19,19,19,8,8,8,8,8
836,8,8,8,5,5,5,5,5,5,5,12,6,7,7,7,7,7,4,4,4,4,4,4,17,18,18,5,10,5,5,14,14,14,14,7,7,7,4,8,8,17,17,17,12,12,13,13,1,1,1,1,1,1,8,14,14,10,10,10,10,13,13,13,13,13,13,13,1,1,1,1,10,10,10,10,10,10,8,8,8,8,19,19,19,19,19,7,7,7,7,7,7,18,18,8,8,8,8,8,19,19,19,1,1,19,19,19,19,5,8,8,8,8,8,8,16,3,3,3
837,3,3,3,3,7,7,7,7,7,7,7,8,8,8,8,4,18,18,18,18,9,9,9,5,5,5,5,5,5,5,5,5,19,19,19,19,19,19,9,9,9,9,8,1,1,1,18,18,18,15,18,19,19,19,19,4,4,9,9,9,9,9,8,8,8,8,8,8,19,19,19,2,2,2,2,2,19,6,6,6,6,6,5,5,5,5,5,5,5,5,5,5,11,11,11,11,17,17,17,17,19,19,19,19,19,19,19,16,16,5,5,5,5,5,5,5,5,5,5
838,8,1,1,1,1,12,12,12,12,12,4,6,19,19,19,19,19,19,19,1,1,1,1,1,1,1,14,1,19,11,11,8,8,8,13,13,13,13,12,12,1,1,1,1,1,1,12,12,12,19,19,19,19,19,19,2,2,2,2,2,2,2,2,2,5,5,5,5,5,5,5,8,8,13,13,13,13,13,14,19,19,19,19,19,19,19,19,19,2,2,2,2,2,2,17,17,10,8,8,19,19,19,14,19,19,19,11,20,1,3,16,16,16,10,10,12,12,15,15
839,15,15,15,7,19,19,19,19,19,19,19,19,19,1,1,1,4,4,4,9,9,9,13,16,16,13,1,1,1,1,18,18,19,19,19,5,5,9,9,9,9,9,9,12,7,7,18,18,18,18,18,18,19,8,8,8,9,9,9,9,9,9,16,18,18,18,2,1,13,13,13,4,4,15,15,9,9,9,9,9,5,5,5,5,5,5,5,5,1,1,1,1,9,9,9,9,9,9,18,11,11,11,11,2,2,1,1,1,1,1,1,19,19,18,18,18,18,18,18
840,18,18,18,19,19,19,19,19,19,19,9,9,9,10,5,13,10,10,10,10,19,19,20,20,20,14,14,14,14,6,7,7,7,2,2,8,8,8,19,19,19,19,19,3,14,9,6,20,20,20,20,8,8,8,8,8,9,9,9,9,9,9,5,5,5,2,2,2,2,2,2,2,11,11,11,11,11,9,9,9,19,19,19,19,5,5,5,5,7,8,8,8,1,1,1,2,2,2,2,8,8,8,8,8,8,5,5,5,5,5,12,1,1,1,1,1,8,8,18
841,18,8,8,8,8,7,12,5,5,5,5,5,5,5,5,1,18,18,18,8,8,8,8,8,9,9,9,13,5,5,5,5,5,5,5,5,5,19,19,19,9,9,9,9,9,17,17,17,17,5,5,5,7,7,7,7,8,16,16,16,9,9,9,9,9,5,5,5,5,5,5,13,4,4,4,4,4,10,10,15,15,15,15,2,2,2,2,2,4,4,4,4,4,10,10,10,10,10,18,18,18,18,18,18,1,1,1,1,1,19,19,19,13,2,5,5,5,5,5
842,2,8,8,8,19,19,13,13,13,13,13,13,10,10,3,5,5,5,2,3,2,2,2,2,2,2,1,1,1,8,8,8,19,19,19,12,3,3,3,3,1,1,1,4,4,4,15,15,19,19,19,12,12,10,1,1,1,1,1,1,1,3,3,19,19,19,19,2,19,18,18,18,1,1,1,7,7,7,7,8,8,8,5,5,5,5,8,1,1,1,1,1,1,7,7,7,7,7,7,7,7,7,10,10,10,1,1,1,1,1,19,19,14,14,8,9,9,9,9
843,5,5,10,10,1,1,1,1,1,19,19,19,19,19,19,19,12,13,13,13,8,1,1,1,1,1,4,4,4,19,19,19,14,14,9,9,10,12,12,5,5,7,7,7,19,19,19,19,19,13,19,19,1,1,1,1,1,11,11,12,12,12,12,2,17,2,2,10,10,10,10,10,1,8,8,8,8,8,8,8,18,18,7,7,7,15,15,10,10,10,1,1,1,1,8,19,19,19,19,19,19,18,18,3,3,3,3,3,3,8,8,8,11,19,19,19,19,12,2
844,17,17,17,17,8,8,8,8,8,3,3,3,12,20,12,12,12,5,5,5,5,5,19,1,1,1,1,10,10,10,10,10,10,2,8,12,5,5,5,5,19,19,19,19,15,13,13,13,13,10,10,10,10,19,19,19,19,19,19,19,19,19,2,2,10,10,10,3,16,16,16,16,12,12,12,19,19,19,19,19,19,19,8,8,8,8,8,18,18,18,18,16,16,10,19,19,19,19,8,8,8,8,8,18,18,18,18,18,18,10,10,10,10,3,3,3,3,3,3
845,4,18,18,18,18,18,8,8,8,10,12,14,3,3,3,3,3,3,3,3,3,3,18,18,10,10,10,10,8,8,8,8,11,11,13,16,16,1,1,1,1,1,7,7,8,8,8,14,14,14,14,18,20,20,16,16,16,1,1,1,1,1,8,6,3,3,19,19,19,13,13,13,18,18,18,20,20,20,1,19,1,1,1,19,2,8,8,8,3,3,3,3,3,3,3,3,1,1,1,1,1,19,19,19,13,20,20,8,8,8,8,10,10,10,17,17,17,17,19
846,5,5,19,19,19,19,19,13,13,8,17,4,4,4,4,4,18,19,19,19,19,19,19,19,19,1,1,1,16,16,16,16,4,18,18,18,19,19,19,19,19,19,11,11,11,11,11,11,11,6,6,8,8,8,10,19,19,19,19,19,19,1,1,1,5,5,5,3,3,3,3,3,3,2,2,2,19,19,19,19,12,17,17,11,11,11,10,10,1,1,19,19,19,19,19,12,19,12,2,13,8,8,11,11,11,11,11,1,19,19,19,19,19,19,19,19,8,8,8
847,8,9,9,9,9,9,9,9,9,4,4,4,4,2,2,10,10,10,2,19,19,19,19,6,12,12,1,1,4,4,10,10,10,10,10,10,3,13,13,13,1,12,1,1,1,11,11,11,10,10,19,19,19,19,19,16,16,16,3,3,3,10,10,10,10,1,1,1,1,1,1,2,2,2,20,10,10,10,1,1,7,7,7,7,5,5,19,19,19,8,8,8,8,8,8,8,8,1,1,14,14,11,11,11,11,8,6,8,8,13,1,1,1,1,1,1,14,14,14
848,14,10,10,10,10,6,6,6,6,8,8,8,8,5,3,10,10,11,11,11,11,19,19,19,19,19,1,1,1,1,8,8,8,7,7,7,19,4,4,4,1,1,1,1,1,1,1,18,8,14,14,5,5,5,11,11,11,11,4,4,4,4,1,1,1,1,8,8,12,12,5,5,5,5,18,17,17,17,18,19,1,1,1,10,10,13,10,3,19,19,19,19,19,5,1,1,1,1,1,1,12,8,19,19,19,19,19,19,19,19,19,14,1,1,1,1,1,1,1
849,1,1,1,1,19,19,19,19,19,13,13,13,13,13,13,3,3,3,2,2,2,2,1,1,14,14,19,19,19,19,10,10,10,8,8,5,5,13,13,1,1,1,19,19,19,19,19,19,19,19,16,16,8,8,8,1,1,1,1,1,1,1,1,5,5,5,5,5,4,4,16,16,8,8,8,8,13,10,10,10,10,12,9,9,9,9,9,9,9,5,5,1,1,1,1,19,19,10,10,10,3,3,3,3,12,12,4,4,4,13,10,10,10,10,10,10,10,1,1
850,1,1,1,3,3,3,3,3,3,16,16,16,16,16,16,16,1,2,2,2,2,2,2,2,2,3,3,3,10,10,10,10,10,10,5,5,12,12,12,12,1,14,1,1,1,1,1,1,17,17,19,8,19,8,8,8,8,8,12,9,9,1,1,1,1,1,1,1,10,10,10,8,8,8,8,8,8,8,8,9,9,9,9,1,17,17,17,17,17,17,19,19,19,6,6,6,6,6,6,6,10,10,10,10,1,1,19,19,19,19,19,19,4,4,4,4,4,4,6
851,19,1,1,1,1,1,1,1,1,19,19,19,19,7,7,12,12,4,4,4,19,19,19,19,1,1,1,1,20,8,8,8,8,2,4,4,4,4,4,4,19,10,10,8,8,8,8,8,8,8,19,12,12,20,13,13,9,9,9,1,1,1,10,10,19,19,19,19,19,5,5,5,5,5,5,5,5,1,10,10,10,10,10,18,17,18,18,11,11,2,5,5,5,5,1,1,1,1,1,1,19,19,19,18,19,19,11,11,19,19,9,9,9,9,9,12,12,5,19
852,5,5,5,19,3,3,3,3,3,3,3,8,8,10,8,8,8,8,5,5,5,5,19,19,19,19,1,1,1,8,8,8,8,8,9,9,9,9,9,1,1,1,13,13,13,8,8,8,8,10,10,10,19,19,19,1,1,1,15,15,15,13,13,13,19,19,19,4,7,7,7,7,7,7,1,1,1,14,14,14,14,14,14,9,9,9,9,9,9,18,7,19,19,19,19,19,19,19,19,19,5,5,5,5,5,5,4,4,1,1,1,1,1,1,1,1,1,1,8
853,8,8,8,8,8,8,13,13,13,13,13,20,20,20,20,20,20,20,8,8,8,5,5,5,5,13,13,13,13,12,16,16,11,11,11,9,9,9,9,9,12,8,8,8,8,8,8,19,19,19,19,19,19,5,5,5,1,18,18,18,4,4,4,4,8,8,19,19,19,19,19,10,19,1,1,1,9,9,5,5,4,4,4,4,15,19,19,19,19,19,19,19,19,1,1,1,1,5,5,5,5,5,7,7,7,10,10,10,10,10,8,10,19,6,6,6,6,6,1
854,1,1,1,1,1,5,5,5,10,19,19,19,3,3,3,3,3,8,9,9,9,9,9,4,4,4,18,10,19,19,19,19,17,17,17,14,17,17,11,9,9,9,9,4,4,4,4,4,4,4,12,12,12,12,12,12,8,8,12,19,5,5,5,5,5,1,7,16,16,16,16,8,8,8,8,8,8,8,8,10,10,3,3,3,12,12,12,12,12,1,1,1,1,16,10,10,10,10,10,12,13,13,13,7,7,7,7,7,7,7,7,7,7,10,10,10,4,13,13
855,13,12,12,12,1,1,1,1,1,1,1,1,10,10,10,4,3,19,19,19,10,19,19,19,12,12,12,12,4,4,4,4,10,10,19,19,19,19,8,19,19,19,7,7,7,17,7,7,7,12,19,19,19,18,18,18,18,13,13,13,13,13,13,12,1,1,1,1,1,7,7,1,9,9,9,9,8,8,8,8,8,13,13,19,19,19,19,19,18,18,18,18,9,8,8,8,5,5,5,5,5,5,13,16,13,13,13,18,1,1,1,1,1,1,1,1,1,5,5
856,5,5,5,5,18,19,19,19,19,19,19,12,12,12,12,1,1,1,9,9,9,9,9,15,15,10,12,12,12,12,12,1,1,1,1,5,5,5,5,5,9,15,8,7,7,19,19,19,19,19,19,19,19,15,5,5,5,1,1,1,1,1,1,1,15,19,19,19,19,19,8,8,8,13,13,13,10,10,5,5,5,5,19,19,14,14,2,11,11,19,19,19,19,19,19,19,10,5,5,5,5,18,18,18,18,8,8,8,8,8,19,19,19,19,19,5,5,5,5
857,5,18,18,18,1,1,1,1,1,1,4,19,19,19,19,19,19,19,19,5,5,5,5,5,3,3,1,19,19,19,19,19,14,11,11,13,13,13,13,10,10,10,10,10,19,19,19,5,5,5,5,5,5,13,13,13,10,10,10,3,3,18,16,16,9,9,5,5,5,19,7,7,10,10,10,10,10,16,6,6,6,6,9,9,9,9,9,9,19,19,19,8,8,8,8,8,7,1,1,1,1,1,5,5,5,17,17,19,19,19,19,19,19,19,7,7,12,12,12
858,4,4,1,1,16,11,16,19,19,19,19,19,19,5,5,8,8,8,20,20,20,20,7,13,16,16,19,5,1,5,5,5,5,5,5,9,9,9,12,12,12,8,7,7,3,3,3,3,3,3,3,19,19,1,1,19,19,19,19,19,19,19,19,19,19,5,5,5,5,3,4,4,4,4,4,4,19,19,19,19,19,18,14,14,8,8,8,8,8,15,15,15,12,12,12,12,4,4,4,10,1,1,14,14,14,14,15,15,15,13,13,13,13,19,19,19,19,19,15
859,1,5,5,5,5,5,5,7,13,13,13,4,4,4,4,19,19,19,1,19,19,5,5,6,6,6,6,6,6,9,9,12,12,19,19,19,19,8,8,8,5,5,6,6,6,1,1,9,9,9,19,20,20,20,8,8,8,8,7,7,7,7,9,9,9,9,9,9,9,10,10,10,12,1,8,1,1,1,19,19,19,19,19,19,19,8,8,3,3,3,3,12,19,19,19,19,19,19,19,19,19,19,15,16,16,16,5,5,5,3,3,10,19,2,19,19,19,19,18
860,18,18,18,16,16,16,16,5,5,5,5,5,5,13,13,19,19,19,7,7,7,7,7,7,8,8,9,3,3,1,1,16,5,15,15,15,15,15,12,12,19,19,19,1,1,1,1,1,1,1,11,3,19,19,19,19,19,19,19,19,19,17,17,17,16,16,16,16,16,16,16,19,19,19,19,19,19,17,17,17,17,19,19,9,9,8,8,8,8,8,1,1,1,1,1,1,1,13,13,19,19,19,20,19,19,19,19,14,5,5,9,5,5,6,6,10,19,15,19
861,19,19,19,19,19,19,1,1,17,17,17,17,17,3,8,8,8,8,19,19,19,19,19,19,19,19,19,10,1,1,1,9,9,9,9,8,8,8,19,19,19,19,9,9,9,9,9,9,1,1,1,1,1,1,14,19,19,19,19,19,19,4,4,9,9,1,1,1,1,1,3,3,3,3,8,18,18,8,8,19,19,19,19,19,19,15,15,15,5,17,11,14,14,3,3,3,8,19,7,7,7,7,19,19,19,15,20,17,17,17,17,8,8,8,8,19,19,19,19
862,19,19,18,18,18,7,7,7,7,7,7,9,19,19,19,19,19,19,13,18,18,18,13,17,17,17,14,4,7,19,19,19,19,19,19,19,18,18,18,18,1,6,6,10,14,1,1,1,1,1,1,1,1,18,18,18,18,18,18,19,19,19,19,19,19,19,1,1,1,16,7,7,18,18,19,19,19,19,15,15,15,15,19,19,19,19,19,19,19,7,7,7,7,7,14,14,14,2,6,6,13,6,6,6,6,12,12,12,12,12,1,1,1,1,1,1,1,19,19
863,19,19,19,19,16,16,16,16,12,12,7,9,13,13,20,13,13,15,15,15,15,15,18,18,18,18,11,11,11,11,10,10,1,1,1,1,10,17,18,19,19,19,10,10,17,17,17,17,17,13,13,13,13,13,18,18,18,18,10,10,10,10,11,11,11,11,4,4,4,4,4,8,8,8,19,19,19,19,19,10,10,17,17,17,17,17,4,4,4,13,13,13,13,13,18,18,5,5,5,5,5,5,5,1,1,1,4,4,4,4,19,19,19,15,15,15,18,18,18
864,18,18,18,9,9,1,19,19,19,19,19,8,8,8,20,20,20,5,5,5,5,5,5,5,5,5,19,19,19,11,11,19,19,19,6,6,6,6,6,6,5,5,5,5,18,5,18,18,18,18,18,10,10,12,12,12,12,12,16,16,16,8,8,5,6,6,5,5,5,9,9,9,9,9,9,9,8,8,8,14,14,14,14,14,5,5,19,19,19,19,19,19,19,12,12,12,4,9,19,1,10,10,10,1,1,6,6,15,15,19,5,5,19,19,19,9,10,10,1
865,1,1,1,19,19,19,19,19,19,18,18,3,5,7,7,7,7,10,10,10,10,10,10,2,8,8,8,13,12,12,12,12,12,12,7,7,11,4,4,4,4,4,3,5,5,5,5,5,5,5,7,7,7,7,7,10,10,10,10,10,19,19,9,9,9,9,9,1,1,1,1,1,1,19,19,19,11,19,19,19,19,8,10,10,1,1,1,1,1,1,1,1,1,19,19,19,11,11,19,13,13,13,7,10,10,10,10,10,19,19,19,19,19,19,19,19,12,12,12
866,18,3,9,9,9,9,9,9,8,8,8,8,8,6,5,12,12,12,12,7,19,13,19,9,9,10,10,10,10,19,19,12,12,5,15,15,5,5,5,1,1,10,3,3,3,3,3,3,3,19,19,5,5,5,5,1,1,1,1,1,1,1,17,17,19,10,19,19,19,19,19,5,5,12,12,3,12,8,8,8,8,8,8,10,10,10,14,3,3,3,5,5,5,5,19,19,8,8,8,8,8,15,15,15,15,15,19,19,19,19,19,19,19,20,20,20,8,8,8
867,4,4,15,15,15,1,1,1,13,7,7,7,7,7,7,7,7,19,19,19,1,1,1,1,14,8,8,8,18,7,15,7,7,17,17,17,17,17,9,9,9,9,18,18,18,18,18,19,19,19,9,13,19,7,1,1,3,3,3,3,3,3,18,18,18,18,5,19,19,19,19,19,19,19,19,19,1,1,19,19,3,3,3,17,17,17,10,10,10,10,10,19,19,19,12,12,5,5,18,18,18,18,5,1,1,1,1,1,1,1,19,19,19,19,19,19,19,19,19
868,7,7,7,7,16,1,1,1,12,12,12,12,12,19,19,19,18,18,18,8,8,8,8,8,8,8,13,13,19,19,3,3,3,3,3,3,3,3,3,16,16,16,2,17,17,17,17,17,12,12,14,14,14,5,5,5,3,3,3,3,3,3,8,8,10,10,10,10,1,1,1,19,19,19,19,19,19,5,5,5,5,8,8,8,1,1,19,19,19,19,19,18,18,18,18,12,12,12,12,7,5,5,5,6,5,5,5,5,5,5,5,19,19,19,8,8,8,8,8
869,8,16,10,13,13,5,5,5,5,5,19,19,19,19,19,19,19,19,19,19,1,1,1,1,8,8,8,10,10,10,17,17,17,19,19,19,19,3,7,7,18,6,6,17,17,17,17,10,10,19,19,19,1,1,1,1,1,20,20,20,19,19,19,19,19,19,19,19,19,12,13,13,12,5,5,5,5,5,19,19,19,15,19,19,1,1,1,1,12,12,12,12,4,4,9,9,9,9,9,5,5,5,7,7,6,6,6,6,18,12,12,12,12,12,12,10,10,10,10
870,4,10,19,7,7,3,1,1,1,1,13,13,13,13,4,4,1,18,9,19,19,14,19,19,19,19,19,8,8,8,8,8,8,19,19,19,7,7,7,7,7,7,7,4,4,2,2,19,19,19,19,19,19,19,12,12,12,18,18,18,1,10,1,1,1,1,3,1,9,5,5,5,5,11,13,13,13,13,13,13,19,19,19,19,19,19,9,12,5,5,5,5,5,1,1,1,1,1,8,8,19,19,9,9,9,9,9,9,5,19,19,1,1,1,1,1,4,4,20
871,20,20,20,20,19,19,19,19,19,1,1,1,5,5,10,10,4,4,4,4,4,4,4,19,19,8,20,20,20,5,5,5,5,5,1,1,1,1,1,1,1,1,1,1,5,5,20,20,20,20,20,20,20,15,8,11,12,11,4,4,4,4,14,5,5,5,1,1,19,19,19,19,10,10,10,10,10,3,7,3,1,1,1,1,1,1,18,18,18,3,10,8,16,12,12,12,1,1,1,1,1,19,19,19,19,19,19,5,5,5,5,5,5,5,10,10,10,10,10
872,11,11,11,11,11,11,19,5,5,5,5,5,5,15,15,15,15,15,15,2,19,19,19,19,19,19,19,15,15,15,15,5,5,10,10,10,10,10,9,9,9,17,17,2,2,2,2,2,2,2,2,5,5,5,5,8,8,8,8,8,8,18,18,18,18,13,13,13,13,19,19,19,19,19,19,8,8,8,8,18,18,1,7,7,13,13,19,13,10,10,10,5,8,8,8,5,1,1,1,1,1,16,16,16,16,16,10,10,10,11,11,11,8,8,8,13,6,6,6
873,15,15,15,15,19,19,19,19,4,2,2,2,2,17,17,17,17,17,3,3,5,5,5,5,5,1,1,1,1,10,10,10,10,17,17,11,17,2,2,2,1,1,1,1,1,1,12,12,11,12,10,10,10,10,10,7,7,7,7,7,7,19,12,12,12,12,15,15,15,15,10,10,10,5,19,19,19,19,19,12,12,12,12,4,4,4,10,10,10,10,19,12,18,19,19,5,5,5,5,5,13,18,1,11,4,4,4,4,4,4,9,9,9,9,9,9,9,9,9
874,3,1,1,1,4,4,4,4,4,4,4,19,9,9,9,9,9,5,5,5,5,5,5,1,19,19,3,3,3,3,3,3,6,6,3,13,13,13,13,13,12,12,19,19,19,19,19,10,10,10,10,8,8,17,12,12,12,12,12,19,19,19,19,19,19,10,10,10,10,1,1,6,6,12,18,19,19,19,19,19,19,19,19,10,10,10,10,10,7,17,12,17,18,18,19,19,19,19,19,19,19,1,1,1,10,10,10,18,8,8,8,8,8,8,15,15,15,1,1
